70.0,65.0,55,True,alive,0,-1,-1
70.0,68.0,55,True,alive,0,-1,-1
70.0,71.0,55,True,alive,0,-1,-1
70.0,74.0,55,True,alive,0,-1,-1
70.0,77.0,55,True,alive,0,-1,-1
70.0,80.0,55,True,alive,0,-1,-1
70.0,83.0,55,True,alive,0,-1,-1
70.0,86.0,55,True,alive,0,-1,-1
70.0,89.0,55,True,alive,0,-1,-1
67.0,65.0,55,True,alive,0,-1,-1
67.0,68.0,55,True,alive,0,-1,-1
67.0,71.0,55,True,alive,0,-1,-1
67.0,74.0,55,True,alive,0,-1,-1
67.0,77.0,55,True,alive,0,-1,-1
67.0,80.0,55,True,alive,0,-1,-1
67.0,83.0,55,True,alive,0,-1,-1
67.0,86.0,55,True,alive,0,-1,-1
67.0,89.0,55,True,alive,0,-1,-1
64.0,71.0,27,True,alive,0,-1,-1
64.0,74.0,39,True,alive,0,-1,-1
64.0,77.0,39,True,alive,0,-1,-1
64.0,80.0,39,True,alive,0,-1,-1
64.0,83.0,39,True,alive,0,-1,-1
64.0,86.0,39,True,alive,0,-1,-1
64.0,89.0,39,True,alive,0,-1,-1
76.0,68.0,35,True,alive,0,-1,-1
76.0,71.0,35,True,alive,0,-1,-1
76.0,74.0,35,True,alive,0,-1,-1
76.0,77.0,35,True,alive,0,-1,-1
76.0,80.0,35,True,alive,0,-1,-1
76.0,83.0,35,True,alive,0,-1,-1
76.0,86.0,35,True,alive,0,-1,-1
73.0,68.0,35,True,alive,0,-1,-1
73.0,71.0,35,True,alive,0,-1,-1
73.0,74.0,35,True,alive,0,-1,-1
73.0,77.0,35,True,alive,0,-1,-1
73.0,80.0,35,True,alive,0,-1,-1
73.0,83.0,35,True,alive,0,-1,-1
73.0,86.0,35,True,alive,0,-1,-1
73.0,89.0,35,True,alive,0,-1,-1
70.0,55.0,100,True,alive,0,-1,-1
70.0,58.0,100,True,alive,0,-1,-1
67.0,55.0,76,True,alive,0,-1,-1
67.0,58.0,20,True,alive,0,-1,-1
64.0,58.0,0,False,dead,0,-1,-1
70.0,96.0,100,True,alive,0,-1,-1
70.0,99.0,100,True,alive,0,-1,-1
67.0,96.0,36,True,alive,0,-1,-1
67.0,99.0,44,True,alive,0,-1,-1
64.0,96.0,0,False,dead,0,-1,-1
55.911999999996816,89.0,35,True,idle,1.2166666666666694,64.0,89.0
65.78529506336017,100.03550649954224,100,True,idle,1.5833333333333341,67.0,99.0
65.48197312195248,98.56397452448384,100,True,idle,1.0166666666666695,67.0,99.0
66.38612914612115,94.5344596796111,100,True,idle,0.933333333333336,67.0,96.0
65.99509529221734,97.13642529763555,100,True,idle,0.8000000000000023,67.0,96.0
65.44016257913319,95.7122675946594,100,True,idle,1.1000000000000025,67.0,96.0
65.50540855873004,55.32781031067481,100,True,idle,0.816666666666669,67.0,55.0
66.30820624845296,56.603116815593665,100,True,idle,1.633333333333334,67.0,58.0
67.49059660985039,59.51590353492575,100,True,idle,0.23333333333333472,67.0,58.0
65.9948580769195,59.22073661191109,100,True,idle,1.7833333333333334,67.0,58.0
65.4155142656411,57.82920321355035,100,True,idle,0.2833333333333347,67.0,58.0
63.306990904265774,74.74243812906259,55,True,idle,0.23333333333333894,64.0,74.0
56.169656662285,70.10668360379373,35,True,idle,1.450000000000002,64.0,71.0
56.21752371850465,76.89107986045389,35,True,idle,1.2166666666666694,64.0,77.0
56.21752371850465,79.89107986045389,35,True,idle,1.2166666666666694,64.0,80.0
63.31538684351135,83.75715909065168,55,True,idle,0.23333333333333894,64.0,83.0
63.386295719238724,82.19547567717966,55,True,idle,2.666666666666668,64.0,83.0
63.31538684351135,77.75715909065168,55,True,idle,0.23333333333333894,64.0,77.0
63.386295719238724,76.19547567717966,55,True,idle,2.666666666666668,64.0,77.0
56.21752371850465,73.89107986045389,35,True,idle,1.2166666666666694,64.0,74.0
63.31538684351135,80.75715909065168,55,True,idle,0.23333333333333894,64.0,80.0
63.386295719238724,79.19547567717966,55,True,idle,2.666666666666668,64.0,80.0
56.240912867234364,71.14801768071479,35,True,idle,1.1833333333333362,64.0,71.0
63.37733896461828,71.80922825580065,55,True,idle,0.7000000000000062,64.0,71.0
63.119743427675985,70.51203427111413,55,True,idle,2.1666666666666696,64.0,71.0
63.31538684351135,86.75715909065168,55,True,idle,0.23333333333333894,64.0,86.0
63.386295719238724,85.19547567717966,55,True,idle,2.666666666666668,64.0,86.0
63.31538684351135,89.75715909065168,55,True,idle,0.23333333333333894,64.0,89.0
63.386295719238724,88.19547567717966,55,True,idle,2.666666666666668,64.0,89.0
55.46368412864621,77.57665914359279,35,True,alive,0,-1,-1
63.364778535582616,73.22097105670414,55,True,idle,2.666666666666668,64.0,74.0
62.512157394867245,72.66033457935374,55,True,alive,0,-1,-1
55.46368412864621,80.57665914359279,35,True,alive,0,-1,-1
62.68716794567661,82.9384444104198,55,True,alive,0,-1,-1
64.36729780979257,72.0277661440205,55,True,idle,2.6333333333333346,64.0,71.0
56.200134452903185,85.89122127954585,35,True,idle,1.2166666666666694,64.0,86.0
55.45253734655748,86.59175987697716,35,True,alive,0,-1,-1
62.68716794567661,76.9384444104198,55,True,alive,0,-1,-1
55.341582015079766,70.69253113047309,35,True,alive,0,-1,-1
55.46368412864621,74.57665914359279,35,True,alive,0,-1,-1
62.68716794567661,79.9384444104198,55,True,alive,0,-1,-1
63.934683612171746,69.91719277373568,55,True,idle,2.666666666666668,64.0,71.0
55.454056517068146,71.78379981981018,35,True,alive,0,-1,-1
56.200134452903185,82.89122127954585,35,True,idle,1.2166666666666694,64.0,83.0
55.45253734655748,83.59175987697716,35,True,alive,0,-1,-1
62.49702810722078,71.32909785424754,55,True,alive,0,-1,-1
62.68716794567661,85.9384444104198,55,True,alive,0,-1,-1
62.115675943691144,70.38665844625613,55,True,alive,0,-1,-1
62.656346092731766,73.98129627235353,55,True,alive,0,-1,-1
62.68716794567661,88.9384444104198,55,True,alive,0,-1,-1
